id,category,question_vi,question_en,answer_en,answer_vi_current,best_support_vi,gold_context_vi,answer_vi_corrected,notes
5abe822155429976d4830b48,A_likely_ok,Ai đã đạo diễn bộ phim mà Susanne Pollatschek lồng tiếng cho nhân vật Olivia Flaversham?,Who directed the film where Susanne Pollatschek voiced Olivia Flaversham?,"Burny Mattinson, David Michener, and the team of John Musker and Ron Clements","Burny Mattinson, David Michener, và nhóm của John Musker và Ron Clements","Đây là tác phẩm điện ảnh hoạt hình thứ 26 của Disney, với sự chỉ đạo đạo diễn của Burny Mattinson, David Michener và nhóm John Musker cùng Ron Clements (sau này đã chỉ đạo các bộ phim ăn khách ""Nàng Tiên Cá"" và ""Aladdin"").","Susanne Pollatschek
Susanne Pollatschek (sinh ngày 7 tháng 2 năm 1977) là một nữ diễn viên sinh tại Scotland, người đã lồng tiếng cho nhân vật Olivia Flaversham trong phim hoạt hình của Disney ""The Great Mouse Detective"" khi cô ấy mới tám tuổi.
Thám tử Chuột vĩ đại
The Great Mouse Detective là một bộ phim hoạt hình hài hước năm 1986 của Mỹ do Walt Disney Feature Animation sản xuất và được phát hành bởi Walt Disney Pictures. Đây là tác phẩm điện ảnh hoạt hình thứ 26 của Disney, với sự chỉ đạo đạo diễn của Burny Mattinson, David Michener và nhóm John Musker cùng Ron Clements (sau này đã chỉ đạo các bộ phim ăn khách ""Nàng Tiên Cá"" và ""Aladdin""). Phim còn được biết đến với tên gọi The Adventures of the Great Mouse Detective vào thời điểm tái phát hành tại rạp chiếu bóng vào năm 1992 cũng như Basil the Great Mouse Detective ở một vài quốc gia khác. Tất cả các nhân vật chính trong phim đều là loài chuột sống tại London thời Victoria.",,
5abd724b55429924427fcfd9,A_likely_ok,"Trường trung học Ashland, New Hampshire hay trường trung học Plymouth Regional gần khu rừng quốc gia Scribner-Fellows hơn?","Is Ashland, New Hampshire or Plymouth Regional High School located near the Scribner-Fellows State Forest?",Ashland is home to Scribner-Fellows State Forest,Ashland là nơi có rừng bang Scribner-Fellows,"Nằm gần trung tâm địa lý của bang, Ashland là nơi có khu rừng quốc gia Scribner-Fellows State Forest.","Trường Trung học Plymouth Regional (New Hampshire)
Trường Trung học Plymouth Regional (PRHS) là một trường trung học công lập ở Plymouth, New Hampshire, Hoa Kỳ. Các thị trấn lân cận tham gia PRHS là Ashland, Holderness, Campton, Rumney, Wentworth, Warren , Ellsworth , Waterville Valley và Thornton . Bruce Parsons là hiệu trưởng hiện tại. Cơ sở vật chất của trường được mở cửa vào năm 1970 và nằm trên đường Old Ward Bridge ở Plymouth. Nó cũng từng chứa Trường Tiểu học Plymouth cho đến năm 1990. Trường Trung học Khu vực Plymouth được biết đến với tên gọi Trường Trung học Khu vực Plymouth cho đến năm 1991. Màu sắc của trường là màu xanh dương đậm và trắng
Ashland, New Hampshire
Ashland là một thị trấn ở Quận Grafton, New Hampshire, Hoa Kỳ. Dân số năm 2010 là 2.076 người. Nằm gần trung tâm địa lý của bang, Ashland là nơi có khu rừng quốc gia Scribner-Fellows State Forest.",,
5ae7257a554299572ea54731,A_flexible_span,"Nhân vật mà Selina Giles đóng trong phim chính trị ly kỳ năm 2005 có tên ""V for Vendetta"" là ai?","What character did Selina Giles play in the 2005 dystopian political thriller named ""V for Vendetta""?",Evey's mother,Mẹ của Evey.,"Cô được biết đến nhiều nhất với vai diễn Valerie Stowe trong phim ""Until Death"" cùng Jean-Claude Van Damme và Stephen Rea, cũng như vai mẹ của Evey trong phim ""V for Vendetta"" của Wachowskis","Selina Giles
Selina Giles (sinh ngày 5 tháng 3 năm 1972) là một nữ diễn viên và nhà văn người Anh. Cô được biết đến nhiều nhất với vai diễn Valerie Stowe trong phim ""Until Death"" cùng Jean-Claude Van Damme và Stephen Rea, cũng như vai mẹ của Evey trong phim ""V for Vendetta"" của Wachowskis
V for Vendetta (phim)
V for Vendetta là một bộ phim điện ảnh chính trị ly kỳ năm 2005 do James McTeigue đạo diễn và The Wachowskis biên kịch, dựa trên truyện tranh cùng tên của DC/Vertigo Comics ra mắt năm 1988 do Alan Moore và David Lloyd sáng tác. Phim đặt bối cảnh tại một tương lai giả tưởng trong đó chế độ tân phát xít đã áp đặt sự thống trị lên Vương Quốc Anh. Hugo Weaving vào vai V, một chiến binh vô chính phủ tìm cách kích động cuộc cách mạng thông qua các hành vi khủng bố tinh vi; Natalie Portman thủ vai Evey, cô gái lao động trẻ tuổi bị cuốn vào nhiệm vụ của V; còn Stephen Rea hóa thân thành thám tử dẫn dắt cuộc truy lùng tuyệt vọng nhằm ngăn chặn V.",,
5add4f3a5542997545bbbd2c,A_likely_ok,Tên gọi khác của LRA được nhắc đến trong A Brilliant Genocide là gì?,What is another name for the LRA featured in A Brilliant Genocide?,United Holy Salvation Army and Uganda Christian Army/Movement,Quân đội cứu độ thánh hiệp nhất và Quân đội/Hành động Kitô giáo Uganda,"Ban đầu được biết đến với tên gọi là Quân đội Cứu rỗi Thánh hợp nhất và Quân đội/Phong trào Cơ Đốc Giáo Uganda, mục tiêu chính thức của nó bao gồm việc thành lập một nền dân chủ đa đảng, cai trị Uganda theo Mười Điều Răn và chủ nghĩa dân tộc Acholi mặc dù trong thực tế ""LRA không có động cơ chính trị rõ ràng nào cả mà quân sự chiến lược và cách thức hành quân phản ánh điều này"".","Một cuộc diệt chủng xuất sắc
A Brilliant Genocide là một bộ phim tài liệu năm 2016 do Atlantic Star Productions sản xuất. Mục đích của bộ phim là để tiết lộ những hành động tàn bạo chống lại người Acholi bởi Chính phủ Uganda, và Tổng thống Yoweri Museveni, dưới vỏ bọc dập tắt cuộc nổi dậy của Lord's Resistance Army (LRA) do Joseph Kony lãnh đạo. Phim này là điểm đối lập với bộ phim ngắn ""Kony 2012"" ra mắt vào năm 2012. Phim được đạo diễn bởi Ebony Butler.
Quân đội kháng chiến của Chúa
Quân đoàn kháng chiến của Chúa (LRA), còn được biết đến với tên gọi Quân đoàn kháng chiến của Chúa, là một nhóm nổi dậy và giáo phái Kitô giáo dị giáo hoạt động ở miền Bắc Uganda, Nam Sudan, Cộng hòa Trung Phi và Cộng hòa Dân chủ Congo. Ban đầu được biết đến với tên gọi là Quân đội Cứu rỗi Thánh hợp nhất và Quân đội/Phong trào Cơ Đốc Giáo Uganda, mục tiêu chính thức của nó bao gồm việc thành lập một nền dân chủ đa đảng, cai trị Uganda theo Mười Điều Răn và chủ nghĩa dân tộc Acholi mặc dù trong thực tế ""LRA không có động cơ chính trị rõ ràng nào cả mà quân sự chiến lược và cách thức hành quân phản ánh điều này"". Nó dường như hoạt động phần lớn như một tôn giáo cá nhân dành riêng cho người lãnh đạo Joseph Kony - tự xưng mình là nhà tiên tri - mà vai trò lãnh đạo đã mang lại cho ông biệt danh ""David Koresh châu Phi"".",,
5a7b581a5542992d025e6815,A_likely_ok,Blank Check và Air Bud là ví dụ cho thể loại phim gì?,Blank Check and Air Bud are both examples of what type of movie?,American comedy,Bộ phim hài Mỹ,Trắng Trở Về,"Trắng Trở Về
Blank Check là một bộ phim hài hước Mỹ năm 1994 do Rupert Wainwright đạo diễn và với sự tham gia của Brian Bonsall, Karen Duffy, Miguel Ferrer, James Rebhorn, Tone Lōc, Jayne Atkinson và Michael Lerner. Phim được Walt Disney Pictures phát hành vào ngày 11 tháng 2 năm 1994.
Air Bud
Air Bud là một bộ phim hài hước của Mỹ năm 1997 đã tạo ra nhượng quyền thương mại tập trung vào chú chó thật, Buddy, một con chó Golden Retriever. Phim thu về thành công tài chính với doanh thu $4 triệu trong tuần đầu tiên và tổng cộng $27.8 triệu trong thời gian phát hành, so với kinh phí sản xuất ước tính là $3 triệu.",,
5adc7dbf5542994d58a2f618,A_likely_ok,Thành phần chung của cocktail Gimlet và Pink Gin là gì?,What's the common ingredient to a Gimlet and Pink Gin?,Plymouth Gin,Plymouth Gin,"Pink Gin hoặc Pink Plymouth là một loại cocktail được chế biến phổ biến ở Anh vào giữa thế kỷ 19, bao gồm rượu gin và một chút Angostura bitters, đó là một loại rượu đắng có màu đỏ sẫm khiến cho thức uống có màu hồng nhạt.","Pink Gin
Pink Gin hoặc Pink Plymouth là một loại cocktail được chế biến phổ biến ở Anh vào giữa thế kỷ 19, bao gồm rượu gin và một chút Angostura bitters, đó là một loại rượu đắng có màu đỏ sẫm khiến cho thức uống có màu hồng nhạt. Vỏ chanh cũng thường được dùng làm đồ trang trí, với tinh dầu cam quýt giúp tăng hương vị.
Gimlet (cocktail)
Gimlet (phát âm với chữ ""g"" nặng) là một loại cocktail được làm từ rượu gin và nước chanh. Một mô tả về thức uống này vào năm 1928 đã nói rằng: “gin, chút chanh, và soda”. Mô tả trong tiểu thuyết của Raymond Chandler ra đời năm 1953 có tên “The Long Goodbye” đã nêu rõ rằng “một ly gimlet thật sự phải là nửa phần gin và nửa phần nước cốt chanh Rose’s mà không thêm gì khác”. Điều này phù hợp với những tỉ lệ được đề xuất bởi cuốn sách hướng dẫn pha chế cocktail Savoy (năm 1930), trong đó quy định sử dụng một nửa là rượu gin Plymouth và một nửa còn lại là nước cốt chanh Rose’s. Tuy nhiên, khẩu vị hiện đại ít ngọt hơn so với trước đây, thường thì sẽ dùng hai phần gin cho một phần nước cốt chanh hoặc các thành tố không cồn khác (xem công thức ở bên dưới).",,
5ae0fb8855429920d523425b,A_likely_ok,Thành phố mà pháo đài Kongenstein nằm trong khu vực nào?,In which region is the town in which  Fort Kongenstein is located ?,the Greater Accra Region,Khu vực Accra lớn,"Nằm ngay gần đường cao tốc Accra-Aflao, thị trấn này tọa lạc dọc theo sông Volta.","Pháo đài Kongenstein
Pháo đài Kongenstein (tiếng Đan Mạch: ""Fort Kongensten"") là một pháo đài của thương nhân người Đan Mạch nằm tại Ada Foah, Ghana được xây dựng vào năm 1783. Phần lớn của pháo đài đã bị sóng biển cuốn trôi đi từ đó đến nay.
Ada Foah
Ada Foah hay Ada là một thị trấn ven biển nằm ở vùng Greater Accra của Ghana. Nằm ngay gần đường cao tốc Accra-Aflao, thị trấn này tọa lạc dọc theo sông Volta. Đây cũng là thủ phủ của quận Dangme East và trụ sở của Hội đồng Quận.",,
5ac3d9135542995c82c4ac4c,A_likely_ok,Dân số của thành phố mà Munsonville nằm ở góc tây bắc là bao nhiêu?,What is the population of the city that Munsonville is in the northwest corner of?,729 at the 2010 census,729 tại cuộc điều tra dân số năm 2010,Dân số tại cuộc điều tra dân số năm 2010 là 729 người.,"Munsonville, New Hampshire
Munsonville là một cộng đồng chưa hợp nhất ở thị trấn Nelson, Cheshire County, New Hampshire. Nằm ở góc tây bắc của Nelson, gần cửa ra vào hồ Granite Lake.
Nelson, New Hampshire
Nelson là một thị trấn ở Hạt Cheshire, New Hampshire, Hoa Kỳ. Dân số tại cuộc điều tra dân số năm 2010 là 729 người. Nelson bao gồm cả làng Munsonville.",,
5a7a05485542990198eaf04c,A_likely_ok,Special K là một từ lóng cho loại thuốc tác dụng chính kéo dài trong bao lâu?,Special K is a slang word for a medication whose main effects last how long?,up to 25 minutes,Tối đa 25 phút,Tác dụng thường bắt đầu trong vòng năm phút khi truyền tĩnh mạch với tác dụng chính kéo dài đến 25 phút.,"Special K (bài hát)
""Special K"" là một đĩa đơn của ban nhạc rock alternative người Anh Placebo, phát hành vào ngày 19 tháng 3 năm 2001 trên CD và vinyl 12"", được trích từ album thứ ba của họ, ""Black Market Music"". Tên bài hát là tên lóng của Ketamin, và chính bài hát được cho là khám phá ra mối liên hệ giữa thuốc phiện và tình yêu, """"Special K"" là chất kích thích và sự phấn khích khi yêu.""
Ketamin
Ketamin, được bán dưới tên thương mại Ketalar trong số những cái khác, là một loại thuốc chủ yếu được sử dụng để khởi đầu và duy trì gây mê. Nó gây ra trạng thái giống như mộng du trong khi giảm đau, an thần và mất trí nhớ. Những ứng dụng khác bao gồm cho cơn đau mãn tính và để an thần trong chăm sóc đặc biệt. Chức năng tim mạch, hô hấp và phản xạ đường thở nói chung vẫn hoạt động trong thời gian tác dụng của nó. Tác dụng thường bắt đầu trong vòng năm phút khi truyền tĩnh mạch với tác dụng chính kéo dài đến 25 phút.",,
5ab91dc555429919ba4e23b4,A_likely_ok,Slim Dunlap đảm nhận vai trò gì khi ông gia nhập vào ban nhạc Minnesota The Replacements năm 1987?,What role did Slim Dunlap take when he joined the Minnesota band the Replacements in 1987?,guitarist,guitarist,"Thành viên ban nhạc bao gồm tay guitar và ca sĩ Paul Westerberg, Bob Stinson chơi guitar đệm, Tommy Stinson chơi bass và Chris Mars đánh trống trong hầu hết thời gian hoạt động của nhóm.","Slim Dunlap
Bob ""Slim"" Dunlap (sinh ngày 14 tháng 8 năm 1951) là một nhạc sĩ rock người Mỹ. Ông là một tay guitar và ca sĩ-nhạc sĩ từ Minnesota, được biết đến nhiều nhất với việc thay thế cho Bob Stinson - tay guitar chính ban đầu của The Replacements vào năm 1987. Dunlap cũng thu âm hai album solo vào giữa thập niên 90.
The Replacements (nhóm nhạc)
The Replacements là một ban nhạc rock người Mỹ thành lập tại Minneapolis, Minnesota vào năm 1979. Ban đầu là một ban nhạc punk rock, họ được xem như những người tiên phong của dòng alternative rock. Thành viên ban nhạc bao gồm tay guitar và ca sĩ Paul Westerberg, Bob Stinson chơi guitar đệm, Tommy Stinson chơi bass và Chris Mars đánh trống trong hầu hết thời gian hoạt động của nhóm. Sau nhiều album được giới phê bình đánh giá cao như ""Let It Be"" hay ""Tim"", Bob Stinson rời đi vào năm 1986 để Slim Dunlap thay thế ở vị trí guitar chính. Steve Foley thay thế Mars vào năm 1990. Về cuối sự nghiệp của nhóm, Westerberg nắm quyền kiểm soát sáng tác phần lớn hơn về mặt âm nhạc cho nhóm The Replacements tan rã vào năm 1991 khi các thành viên theo đuổi các dự án khác nhau sau đó một thời gian ngắn trở lại với nhau kể từ ngày tháng ba năm hai ngàn mười hai",,
